Id,SalePrice
1577,161530.140857
1578,193488.52121
1579,146045.613781
1580,201447.468741
1581,147603.111117
1582,214425.080122
1583,226859.400359
1584,209163.678111
1585,246186.400997
1586,138704.508636
1587,193921.567698
1588,212784.993033
1589,179042.010824
1590,146863.094286
1591,214622.219767
1592,208351.964273
1593,107338.119249
1594,101840.33443
1595,105742.235721
1596,157376.956199
1597,223864.429333
1598,112889.419976
1599,102626.886924
1600,206502.728094
1601,147397.920828
1602,171937.770863
1603,210382.81755
1604,140680.561504
1605,120263.79847
1606,129847.483527
1607,173141.646709
1608,146886.777993
1609,224708.488286
1610,156712.407493
1611,203398.633533
1612,206540.713617
1613,209163.678111
1614,142338.009925
1615,149012.103965
1616,157789.451655
1617,213726.059876
1618,214406.751966
1619,148839.371872
1620,121095.511286
1621,121484.963987
1622,199357.052835
1623,187478.154152
1624,158287.26105
1625,127387.684556
1626,193799.041717
1627,165664.249092
1628,153816.584592
1629,202950.735086
1630,154311.469753
1631,132215.997218
1632,217820.002546
1633,213476.369073
1634,108245.618243
1635,218262.405666
1636,166604.281043
1637,163447.748913
1638,217360.475911
1639,99241.2679954
1640,214340.249972
1641,138590.294079
1642,110028.104755
1643,225201.483504
1644,153884.137092
1645,209578.453175
1646,205956.88727
1647,98929.7266002
1648,172708.809252
1649,198105.557705
1650,208351.964273
1651,144029.176482
1652,217780.78479
1653,197667.515434
1654,128740.873874
1655,149445.651549
1656,147901.655088
1657,160581.404004
1658,154094.371611
1659,216025.616025
1660,131796.151593
1661,217603.28783
1662,107394.30073
1663,142383.468481
1664,195750.02092
1665,105189.812947
1666,201220.074197
1667,123418.62699
1668,144968.529881
1669,136759.936224
1670,205863.399091
1671,160544.284888
1672,201576.007703
1673,148938.78249
1674,149263.607989
1675,163617.627504
1676,106350.446091
1677,117332.227516
1678,192147.033275
1679,193214.429803
1680,99674.1714701
1681,225139.94965
1682,223996.110173
1683,113153.071267
1684,160363.171818
1685,107718.338452
1686,108023.204816
1687,206234.1007
1688,218264.243234
1689,140966.835761
1690,155707.444132
1691,223047.376556
1692,112876.405869
1693,101708.249573
1694,123539.52612
1695,179303.328438
1696,173870.681621
1697,149062.486132
1698,170336.600004
1699,209442.76109
1700,158596.745504
1701,163301.305494
1702,171684.857187
1703,155207.681872
1704,122860.937523
1705,101674.6592
1706,193964.020827
1707,218117.567808
1708,107417.672927
1709,126638.991492
1710,218251.09925
1711,201447.468741
1712,172111.564812
1713,211111.506438
1714,196170.332215
1715,177387.893492
1716,169608.656839
1717,134234.893887
1718,193214.429803
1719,162445.23566
1720,214115.077155
1721,169731.504365
1722,217367.795903
1723,143638.227832
1724,226564.429031
1725,304491.342996
1726,183838.245416
1727,224423.003402
1728,193851.627022
1729,208251.323675
1730,225740.740934
1731,131441.478871
1732,202936.019976
1733,197396.696007
1734,191076.735534
1735,214904.283483
1736,188964.298527
1737,165832.670417
1738,167613.021612
1739,157523.880099
1740,105255.638938
1741,208373.283424
1742,153666.043105
1743,178846.744479
1744,163125.532396
1745,203028.96388
1746,211601.80901
1747,206717.622125
1748,113660.417483
1749,214451.460898
1750,198777.941663
1751,176407.808487
1752,172805.58935
1753,206934.998747
1754,217403.558841
1755,142806.232256
1756,164667.024503
1757,218187.359935
1758,267565.131193
1759,141148.170163
1760,81086.209283
1761,170314.417924
1762,216682.320482
1763,185000.69003
1764,110370.670372
1765,214471.745401
1766,155206.081345
1767,74509.3636537
1768,112509.746018
1769,113652.176441
1770,169762.274574
1771,153840.001511
1772,162873.659474
1773,199624.217027
1774,204612.134799
1775,161424.62792
1776,200108.830015
1777,206317.800266
1778,198795.95883
1779,108029.849674
1780,202414.144481
1781,211043.289061
1782,156355.15913
1783,157919.176838
1784,212224.042558
1785,147080.870206
1786,175274.841117
1787,203485.461199
1788,162873.659474
1789,133992.135858
1790,177685.99484
1791,200813.767849
1792,206545.539281
1793,160003.814207
1794,94240.6129793
1795,124317.720666
1796,206600.925766
1797,113797.122854
1798,142793.191723
1799,108702.240896
1800,106831.310613
1801,126836.802167
1802,165291.847111
1803,206709.719847
1804,209212.990745
1805,139066.35377
1806,211500.834004
1807,110259.220832
1808,148789.065116
1809,194696.982367
1810,154604.959675
1811,212052.313078
1812,223676.036227
1813,213012.353765
1814,191481.697882
1815,226046.194702
1816,195543.235697
1817,149451.069684
1818,188147.373331
1819,174036.621196
1820,205124.66297
1821,104029.181503
1822,166666.438687
1823,208008.565126
1824,194611.513727
1825,201959.513575
1826,226924.640091
1827,189227.954867
1828,141772.597417
1829,147147.752536
1830,98414.1625838
1831,87085.7698475
1832,171017.928282
1833,208202.917062
1834,211243.071821
1835,213805.375941
1836,199800.384497
1837,219816.979269
1838,209673.214585
1839,218395.031649
1840,152109.775828
1841,94093.9453139
1842,97376.8410167
1843,215601.989638
1844,212277.651027
1845,167732.79533
1846,195291.397978
1847,217499.597918
1848,154461.847118
1849,214931.14747
1850,160002.054639
1851,148580.783734
1852,110259.93147
1853,203044.348249
1854,109548.60386
1855,144850.849426
1856,163234.484817
1857,219299.407958
1858,106098.25154
1859,210002.349278
1860,216815.549732
1861,202506.327295
1862,122447.978567
1863,221440.411584
1864,137062.10944
1865,220756.676492
1866,128837.120579
1867,162481.858352
1868,128674.520486
1869,205600.00111
1870,151492.4929
1871,162348.90171
1872,193755.492969
1873,208541.764645
1874,161708.389855
1875,221639.983305
1876,180597.24942
1877,148924.606051
1878,156911.354293
1879,106090.003221
1880,151762.133378
1881,113912.14849
1882,235075.339353
1883,153531.251952
1884,187313.462596
1885,160524.839411
1886,104622.253644
1887,128839.289968
1888,220686.933741
1889,127303.073806
1890,152524.267352
1891,190930.647539
1892,208755.534592
1893,193491.779214
1894,202369.320143
1895,223856.313448
1896,100261.04471
1897,98035.5423375
1898,125223.364158
1899,145231.835298
1900,191844.631093
1901,171026.333078
1902,163520.486304
1903,79866.6703607
1904,215136.551855
1905,161424.62792
1906,84096.1604139
1907,214434.512543
1908,214416.883208
1909,149871.525198
1910,208282.205436
1911,157471.151852
1912,107067.356063
1913,158060.685482
1914,203348.594388
1915,153291.32165
1916,222217.899762
1917,227742.180234
1918,152882.46817
1919,216577.394369
1920,208972.360479
