Id,SalePrice
2395,153598.586345
2396,156974.062649
2397,165010.969657
2398,130742.936041
2399,129053.408598
2400,126431.669674
2401,142088.335974
2402,144029.176482
2403,158351.048748
2404,157694.23978
2405,151016.715915
2406,145290.537384
2407,141860.401978
2408,151686.572748
2409,149199.634438
2410,146489.306047
2411,146531.24424
2412,147214.184928
2413,144575.875941
2414,144126.587747
2415,145603.828447
2416,142265.393556
2417,139807.373887
2418,143881.131252
2419,141088.766043
2420,142581.396789
2421,141691.456556
2422,148173.445362
2423,89607.0543398
2424,144786.976588
2425,135699.552648
2426,114308.544812
2427,90592.5843113
2428,154054.649951
2429,149876.765577
2430,157861.203516
2431,135684.362629
2432,146045.613781
2433,144671.506517
2434,147703.611881
2435,147824.282881
2436,147746.951151
2437,148417.489397
2438,148617.549423
2439,112052.077783
2440,112014.204898
2441,106308.993022
2442,103480.818414
2443,125383.067897
2444,92823.2314467
2445,90451.0111407
2446,93323.9445808
2447,101586.529077
2448,115717.104125
2449,96772.8749794
2450,99941.639895
2451,112404.875103
2452,81676.9150762
2453,143985.344334
2454,139932.917774
2455,111054.826192
2456,137378.651705
2457,123276.198009
2458,123146.532801
2459,123271.00878
2460,122425.143173
2461,123395.610579
2462,114931.187794
2463,111245.581647
2464,105883.47054
2465,108565.052217
2466,113544.914224
2467,113510.066664
2468,90980.1634237
2469,90980.1634237
2470,158141.568072
2471,138663.821826
2472,105662.143711
2473,141081.093655
2474,101571.990675
2475,128454.375956
2476,124499.166406
2477,155546.887462
2478,156779.911826
2479,160876.812672
2480,160673.776586
2481,159869.163001
2482,161815.352834
2483,158347.049306
2484,156748.950057
2485,155216.628963
2486,150871.546195
2487,116059.633756
2488,125129.978376
2489,145047.883848
2490,152751.225541
2491,132423.714081
2492,183352.659877
2493,145707.487325
2494,158292.795692
2495,143747.377889
2496,146639.178415
2497,143997.838266
2498,142357.746814
2499,149878.606993
2500,172559.788987
2501,139175.914849
2502,141324.881671
2503,107383.312972
2504,204292.748336
2505,195501.578842
2506,216381.544398
2507,217047.776673
2508,218315.701427
2509,217653.748509
2510,213925.607415
2511,209547.919446
2512,213238.986774
2513,185775.685158
2514,185661.290024
2515,203735.333138
2516,201377.807032
2517,194043.803784
2518,211103.291613
2519,205963.947659
2520,206996.801726
2521,207004.714978
2522,204140.675895
2523,170469.684352
2524,168664.785669
2525,171525.713249
2526,170463.284486
2527,181295.897332
2528,168774.378368
2529,161424.62792
2530,161424.62792
2531,208532.036988
2532,208898.480958
2533,206226.88981
2534,199845.018163
2535,212630.564728
2536,208865.194036
2537,217378.907682
2538,214507.861377
2539,212259.232816
2540,213159.734836
2541,213157.940242
2542,212753.023693
2543,158643.485537
2544,151760.660068
2545,120234.119701
2546,148123.274197
2547,165325.788311
2548,174013.971329
2549,209161.91716
2550,281027.701956
2551,203348.594388
2552,144699.336606
2553,140770.785836
2554,133182.714393
2555,109660.041883
2556,142307.968358
2557,142307.968358
2558,113093.139151
2559,112283.442268
2560,107572.290165
2561,112784.049783
2562,107480.857817
2563,112219.178966
2564,113180.186023
2565,143734.349855
2566,116460.420773
2567,125339.633977
2568,171268.286439
2569,176533.852574
2570,164282.933323
2571,211765.751994
2572,178153.723947
2573,179422.023606
2574,197526.994664
2575,125172.124458
2576,111461.347722
2577,111364.08416
2578,105588.271061
2579,128513.538873
2580,88668.4204778
2581,142630.25393
2582,114757.149793
2583,208253.219587
2584,177857.560316
2585,209449.957887
2586,214561.623221
2587,191909.742652
2588,167465.133125
2589,165673.158289
2590,176971.48563
2591,160920.05002
2592,213220.760001
2593,213095.138992
2594,183652.136692
2595,202139.443748
2596,211763.8412
2597,196054.890899
2598,214333.860779
2599,221016.040066
2600,188600.288057
2601,194301.593383
2602,153866.211121
2603,151492.4929
2604,151444.034624
2605,159320.247021
2606,170674.380324
2607,180773.118612
2608,210398.725179
2609,169467.349424
2610,159513.199938
2611,175870.855354
2612,172020.522835
2613,182754.934922
2614,182385.80345
2615,144623.540588
2616,146315.702563
2617,149013.166427
2618,188022.231756
2619,163770.166463
2620,198377.469507
2621,203327.24872
2622,199394.10142
2623,220193.54981
2624,221351.513136
2625,201841.966366
2626,191948.028429
2627,176446.320921
2628,225626.293107
2629,231352.439892
2630,220382.436474
2631,227470.369427
2632,225434.519355
2633,211150.611909
2634,229917.805586
2635,176740.803795
2636,174068.410301
2637,170473.55049
2638,213591.14981
2639,169993.646921
2640,167905.815391
2641,160155.074335
2642,207297.442224
2643,156734.541636
2644,155944.805077
2645,154367.051281
2646,154094.371611
2647,154094.371611
2648,160958.526881
2649,155586.686769
2650,159844.223119
2651,159708.36162
2652,228112.827718
2653,224115.815827
2654,220263.722273
2655,223277.454821
2656,221769.346201
2657,214365.79134
2658,219710.23428
2659,217397.078336
2660,217457.766121
2661,221364.558495
2662,221610.986358
2663,218621.86969
2664,207212.886028
2665,212096.402916
2666,209669.41385
2667,214898.855687
2668,216602.364701
2669,219212.932013
2670,215725.734094
2671,214490.079112
2672,203948.415362
2673,197360.018552
2674,200727.700187
2675,202213.29509
2676,211303.820644
2677,203852.143587
2678,220033.895456
2679,202358.176737
2680,205380.14662
2681,204841.374015
2682,198219.379862
2683,207346.974692
2684,197020.060918
2685,199374.728945
2686,218934.71127
2687,225878.784577
2688,217880.808392
2689,213709.590692
2690,222002.568583
2691,211111.506438
2692,210415.930994
2693,216327.457238
2694,220089.76042
2695,210534.655024
2696,210237.08547
2697,198487.729933
2698,192524.442247
2699,186038.152431
2700,187512.881873
2701,195011.704641
2702,151574.428846
2703,170384.370185
2704,151753.189799
2705,155479.713611
2706,158060.685482
2707,152182.880552
2708,160458.63126
2709,152593.231572
2710,157265.793636
2711,174139.665888
2712,195225.76033
2713,201669.506673
2714,201421.511148
2715,194366.035564
2716,201467.821707
2717,198504.441403
2718,202927.215942
2719,169659.735668
2720,159064.76619
2721,159598.445311
2722,158313.724549
2723,159276.291015
2724,157994.163501
2725,157308.370997
2726,158343.254074
2727,154816.166474
2728,155639.693101
2729,154311.469753
2730,151350.389708
2731,120948.479236
2732,135354.013722
2733,151016.715915
2734,142155.244284
2735,139551.373336
2736,137205.448555
2737,143243.331744
2738,157435.360499
2739,158725.593469
2740,153579.388241
2741,144850.849426
2742,147493.986172
2743,145660.603752
2744,145847.124145
2745,141093.699325
2746,144471.794129
2747,140222.669493
2748,142867.193982
2749,146953.950918
2750,148962.122859
2751,146569.392086
2752,142304.546058
2753,149764.210137
2754,126303.004894
2755,132843.231022
2756,119037.788206
2757,118603.786787
2758,91279.4987425
2759,102922.807636
2760,101998.743859
2761,154176.615518
2762,152098.538645
2763,152550.148322
2764,151238.49435
2765,163746.827671
2766,141451.241242
2767,137228.37638
2768,148462.862155
2769,147746.951151
2770,149420.489881
2771,148918.14521
2772,148918.14521
2773,93494.5969457
2774,136284.618473
2775,105563.655482
2776,93293.3073779
2777,90852.4541134
2778,112746.074828
2779,91847.633697
2780,111007.295777
2781,109919.068907
2782,135684.362629
2783,95440.8820364
2784,139729.350314
2785,109392.066972
2786,108489.989102
2787,133067.44507
2788,105765.593484
2789,98191.8543989
2790,105969.702095
2791,147667.934811
2792,103247.863671
2793,114805.388602
2794,114815.133158
2795,114815.133158
2796,115652.147463
2797,185545.881556
2798,113443.922303
2799,99203.9326279
2800,107847.33219
2801,115863.857931
2802,142850.073731
2803,156649.292527
2804,152876.309765
2805,121599.726913
2806,119476.631175
2807,204873.087082
2808,160662.3339
2809,155637.072449
2810,156306.366934
2811,158256.626368
2812,169221.907394
2813,171441.97692
2814,169394.600647
2815,120542.395099
2816,173349.879292
2817,157941.984028
2818,165111.25102
2819,164169.557849
2820,142626.002315
2821,126617.506492
2822,126972.066389
2823,134018.073518
2824,154901.50993
2825,143586.607673
2826,145147.866797
2827,141683.106457
2828,192434.438994
2829,193559.461454
2830,216289.213946
2831,209982.360626
2832,222404.778053
2833,217461.427724
2834,216254.618698
2835,213238.986774
2836,213238.986774
2837,162856.044251
2838,204894.174051
2839,202297.636493
2840,200703.905032
2841,203297.101624
2842,210532.738342
2843,169544.411595
2844,173856.04399
2845,161424.62792
2846,209326.558482
2847,203632.84569
2848,211377.316187
2849,207215.431887
2850,205523.977352
2851,220127.522931
2852,205085.211249
2853,200284.376294
2854,201447.468741
2855,209005.790751
2856,213603.462471
2857,211600.845809
2858,212264.593943
2859,100261.04471
2860,166187.029892
2861,169959.185578
2862,206125.947176
2863,206039.461868
2864,213002.692138
2865,203348.594388
2866,199800.384497
2867,133284.445532
2868,103463.191466
2869,111913.776508
2870,150822.405589
2871,109735.490188
2872,109587.770857
2873,102489.397324
2874,127312.961127
2875,129589.245328
2876,112072.833873
2877,105013.185125
2878,108210.221908
2879,127540.232524
2880,125307.980782
2881,121050.495419
2882,130994.143591
2883,115895.226337
2884,122892.858733
2885,122907.661412
2886,145627.39706
2887,127473.183412
2888,112072.833873
2889,112636.745707
2890,111219.503826
2891,145657.96337
2892,136230.081882
2893,138848.217412
2894,104897.971358
2895,206928.721985
2896,202033.177122
2897,195823.28903
2898,170953.149227
2899,206261.883271
2900,170782.62326
2901,207408.708427
2902,202893.311295
2903,221103.797324
2904,217336.967793
2905,167453.395593
2906,196353.623147
2907,161634.374998
2908,160368.875932
2909,165219.925739
2910,151412.162634
2911,153840.305178
2912,166070.828454
2913,151492.4929
2914,151483.565211
2915,152007.360824
2916,151953.620554
2917,163539.214222
2918,194268.245583
2919,194470.909335
